tweet_id,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,year,month,day,day_name,tweet_link,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
780858289093574656,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first",https://twitter.com/dog_rates/status/780858289093574656/photo/1,10.0,10.0,Dash,Unknown,2016,9,27,Tuesday,https://t.co/YElO4hvXI6,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,Chesapeake Bay Retriever,0.488555,True,Sussex Spaniel,0.271655,True,Kelpie,0.106913,True,8033,2328
780800785462489090,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11.0,10.0,Koda,Unknown,2016,9,27,Tuesday,https://t.co/KQzSR8eCsw,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,Siberian Husky,0.951963,True,Eskimo Dog,0.0353461,True,Pembroke,0.00886194,True,6141,1505
780601303617732608,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12.0,10.0,Hercules,Unknown,2016,9,27,Tuesday,https://t.co/mH0IOyFdIG,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,Saint Bernard,0.995143,True,Cardigan,0.00304359,True,English Springer,0.00104955,True,13525,3839
780543529827336192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a perturbed super floof. 12/10 would snug so damn well,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12.0,10.0,Unknown,Unknown,2016,9,26,Monday,https://t.co/VG095mi09Q,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,Golden Retriever,0.628312,True,Labrador Retriever,0.317365,True,Tibetan Mastiff,0.0122601,True,7040,2032
780459368902959104,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af",https://twitter.com/dog_rates/status/780459368902959104/photo/1,11.0,10.0,Bear,Unknown,2016,9,26,Monday,https://t.co/coi4l1T2Sm,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,Great Dane,0.3824909999999999,True,German Shepherd,0.312026,True,Bull Mastiff,0.0332719,True,5892,1224
780192070812196864,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11.0,10.0,Unknown,Unknown,2016,9,25,Sunday,https://t.co/zHIqpM5Gni,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,Vizsla,0.144012,True,Mongoose,0.0914736,False,Hatchet,0.0735447,False,9712,2589
779834332596887552,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11.0,10.0,Scout,Unknown,2016,9,25,Sunday,https://t.co/x0gV2Ck3AD,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,Golden Retriever,0.99383,True,Cocker Spaniel,0.00314271,True,Great Pyrenees,0.000917414,True,21252,8237
779377524342161408,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket,https://twitter.com/dog_rates/status/779377524342161408/video/1,12.0,10.0,Unknown,pupper,2016,9,23,Friday,https://t.co/KsqaIzlQ12,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,Sundial,0.170921,False,Cash Machine,0.0603586,False,Maze,0.0549814,False,9831,3613
779123168116150273,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie,https://twitter.com/dog_rates/status/779123168116150273/photo/1,12.0,10.0,Reggie,Unknown,2016,9,23,Friday,https://t.co/uMfhduaate,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,Toy Poodle,0.43108,True,Soft-Coated Wheaten Terrier,0.0603649,True,Cocker Spaniel,0.0598454,True,13206,4207
779056095788752897,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",13.0,10.0,Unknown,Unknown,2016,9,22,Thursday,https://t.co/I1bJUzUEW5,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,Chihuahua,0.721188,True,Toy Terrier,0.112943,True,Kelpie,0.0533644999999999,True,16500,5247
778990705243029504,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",11.0,10.0,Jay,Unknown,2016,9,22,Thursday,https://t.co/vyx1X5eyWI,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,Cocker Spaniel,0.7153510000000001,True,Labrador Retriever,0.207056,True,Chihuahua,0.0285194,True,22342,8437
778748913645780993,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly",https://twitter.com/dog_rates/status/778748913645780993/photo/1,11.0,10.0,Mya,Unknown,2016,9,22,Thursday,https://t.co/1dpEuALnY0,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,Staffordshire Bullterrier,0.351434,True,Boxer,0.201478,True,American Staffordshire Terrier,0.142838,True,7717,1562
778650543019483137,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10","https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1",10.0,10.0,Strider,Unknown,2016,9,21,Wednesday,https://t.co/KYZkPuiC1l,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,German Shepherd,0.515699,True,Malinois,0.300292,True,Kelpie,0.0870223,True,6430,1729
778624900596654080,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Penny. She's a sailor pup. 11/10 would take to the open seas with,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",11.0,10.0,Penny,Unknown,2016,9,21,Wednesday,https://t.co/0rRxyBQt32,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,Airedale,0.786089,True,Irish Terrier,0.121488,True,Lakeland Terrier,0.0146031,True,5177,1176
778408200802557953,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RIP Loki. Thank you for the good times. You will be missed by many. 14/10,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",14.0,10.0,Unknown,Unknown,2016,9,21,Wednesday,https://t.co/gJKD9pst5A,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,Beagle,0.0119417,True,15135,5023
778383385161035776,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13.0,10.0,Nala,Unknown,2016,9,21,Wednesday,https://t.co/zP1IvAATWv,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,Collie,0.3452659999999999,True,Borzoi,0.312823,True,Border Collie,0.213011,True,6515,1271
778286810187399168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",11.0,10.0,Stanley,Unknown,2016,9,20,Tuesday,https://t.co/hhTfnPrWfb,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,Boston Bull,0.3220699999999999,True,Pug,0.229903,True,Muzzle,0.10142,False,11576,3836
778039087836069888,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",12.0,10.0,Unknown,pupper,2016,9,20,Tuesday,https://t.co/t8Y4x9DmVD,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,German Shepherd,0.717776,True,Malinois,0.111175,True,Norwegian Elkhound,0.0588024,True,9417,3065
778027034220126208,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back,https://twitter.com/dog_rates/status/778027034220126208/photo/1,11.27,10.0,Sophie,Unknown,2016,9,20,Tuesday,https://t.co/QFaUiIHxHq,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,Clumber,0.946718,True,Cocker Spaniel,0.0159499,True,Lhasa,0.00651911,True,7320,1885
777885040357281792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",3.0,10.0,Wesley,Unknown,2016,9,19,Monday,https://t.co/pL7wbMRW7M,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,Afghan Hound,0.123529,True,Basset,0.119682,True,Siberian Husky,0.1087089999999999,True,7078,1893
777684233540206592,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing",https://twitter.com/dog_rates/status/777684233540206592/photo/1,12.0,10.0,Unknown,Unknown,2016,9,19,Monday,https://t.co/SuXcI9B7pQ,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,Cocker Spaniel,0.253442,True,Golden Retriever,0.16285,True,Otterhound,0.110921,True,12518,3403
777621514455814149,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely,https://twitter.com/dog_rates/status/777621514455814149/photo/1,12.0,10.0,Derek,Unknown,2016,9,18,Sunday,https://t.co/BnVTMtUeI3,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,Chow,0.999823,True,Norwich Terrier,5.644850000000001e-05,True,Pomeranian,2.76806e-05,True,9742,2910
777189768882946048,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",12.0,10.0,Jeffrey,Unknown,2016,9,17,Saturday,https://t.co/d3aLyCykn7,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,Chihuahua,0.988412,True,Mexican Hairless,0.00417722,True,Hog,0.00150658,False,15921,4999
776813020089548800,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",12.0,10.0,Solomon,Unknown,2016,9,16,Friday,https://t.co/nFqLaOLUQA,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,Toy Poodle,0.51661,True,Miniature Poodle,0.255033,True,Standard Poodle,0.168989,True,5444,1405
776477788987613185,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",11.0,10.0,Huck,pupper,2016,9,15,Thursday,https://t.co/iJE3F0VozW,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,Labrador Retriever,0.8848389999999999,True,Chesapeake Bay Retriever,0.0575650999999999,True,Paintbrush,0.00576608,False,9858,3249
776218204058357768,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",13.0,10.0,Unknown,floofer,2016,9,15,Thursday,https://t.co/nzqTNw0744,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,Samoyed,0.940326,True,Pomeranian,0.0555271999999999,True,Keeshond,0.00222635,True,33345,18497
776201521193218049,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af,https://twitter.com/dog_rates/status/776201521193218049/photo/1,10.0,10.0,O,Unknown,2016,9,14,Wednesday,https://t.co/Pq150LeRaC,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,Rottweiler,0.502228,True,Black-And-Tan Coonhound,0.154594,True,Bloodhound,0.135176,True,10681,2919
776113305656188928,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper,https://twitter.com/dog_rates/status/776113305656188928/photo/1,11.0,10.0,Sampson,pupper,2016,9,14,Wednesday,https://t.co/FYT9QBEnKG,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,Mousetrap,0.777468,False,Black Widow,0.0939401999999999,False,Paddlewheel,0.0174919,False,13102,5068
776088319444877312,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness,"https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1",10.0,10.0,Unknown,Unknown,2016,9,14,Wednesday,https://t.co/wOhuABgj6I,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,Web Site,0.999916,False,Pug,7.657020000000001e-05,True,Menu,2.16468e-06,False,2045,179
775842724423557120,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",12.0,10.0,Blue,Unknown,2016,9,13,Tuesday,https://t.co/saRYTcxQeH,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,Chow,0.520022,True,Bath Towel,0.0287747,False,French Bulldog,0.0259901,True,13022,3116
775733305207554048,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well,https://twitter.com/dog_rates/status/775733305207554048/photo/1,11.0,10.0,Anakin,doggo,2016,9,13,Tuesday,https://t.co/9CcBSxCXXG,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,Long-Horned Beetle,0.6138520000000001,False,Ox,0.0294728,False,Rhinoceros Beetle,0.0278060999999999,False,15413,4627
775729183532220416,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10,https://twitter.com/dog_rates/status/775729183532220416/photo/1,13.0,10.0,Unknown,Unknown,2016,9,13,Tuesday,https://t.co/J39lT3b0rH,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,Web Site,0.989407,False,Hand-Held Computer,0.00213902,False,Menu,0.00211536,False,14361,5302
775364825476165632,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finley. He's an independent doggo still adjusting to life on his own. 11/10,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",11.0,10.0,Finley,doggo,2016,9,12,Monday,https://t.co/7FNcBaKbci,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,Beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.0343063,True,8295,3472
775085132600442880,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He would like a hug. 13/10 someone hug him,https://twitter.com/dog_rates/status/775085132600442880/photo/1,13.0,10.0,Tucker,Unknown,2016,9,11,Sunday,https://t.co/wdgY9oHPrT,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,Chow,0.316565,True,Golden Retriever,0.241929,True,Pomeranian,0.157524,True,17281,5488
774757898236878852,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley,https://twitter.com/dog_rates/status/774757898236878852/photo/1,12.0,10.0,Finley,Unknown,2016,9,10,Saturday,https://t.co/dS8SCbNF9P,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,Toy Poodle,0.7199409999999999,True,Miniature Poodle,0.251546,True,Lakeland Terrier,0.00700838,True,9462,2035
774639387460112384,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him,"https://twitter.com/dog_rates/status/774639387460112384/photo/1,https://twitter.com/dog_rates/status/774639387460112384/photo/1",10.0,10.0,Sprinkles,Unknown,2016,9,10,Saturday,https://t.co/4s5Xlijogu,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,Walker Hound,0.6275930000000001,True,Basenji,0.1287049999999999,True,Ibizan Hound,0.126282,True,7508,2013
774314403806253056,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1",14.0,10.0,Unknown,Unknown,2016,9,9,Friday,https://t.co/7oQ1wpfxIH,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,Eskimo Dog,0.5960449999999999,True,Siberian Husky,0.223067,True,Saluki,0.0363246999999999,True,24167,6478
773985732834758656,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort,"https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1",11.0,10.0,Winnie,pupper,2016,9,8,Thursday,https://t.co/RFWtDqTnAz,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,Giant Panda,0.4511489999999999,False,Fur Coat,0.148001,False,Pug,0.10957,True,11925,4492
773922284943896577,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular",https://twitter.com/dog_rates/status/773922284943896577/photo/1,12.0,10.0,Heinrich,Unknown,2016,9,8,Thursday,https://t.co/G56ikYAqFg,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,Pomeranian,0.554331,True,Samoyed,0.432158,True,Chow,0.00319942,True,7110,1999
773704687002451968,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever,"https://twitter.com/dog_rates/status/773704687002451968/photo/1,https://twitter.com/dog_rates/status/773704687002451968/photo/1",12.0,10.0,Loki,Unknown,2016,9,8,Thursday,https://t.co/OqNggd4Oio,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,Silky Terrier,0.324251,True,Yorkshire Terrier,0.1812099999999999,True,Airedale,0.133436,True,7317,1891
773670353721753600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise,https://twitter.com/dog_rates/status/773670353721753600/photo/1,10.0,10.0,Shakespeare,Unknown,2016,9,7,Wednesday,https://t.co/rA8WUVOLBr,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,Old English Sheepdog,0.969311,True,Maltese Dog,0.013243,True,Soft-Coated Wheaten Terrier,0.00485731,True,5935,1501
773547596996571136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chelsea. She forgot how to dog. 11/10 get it together pupper,https://twitter.com/dog_rates/status/773547596996571136/photo/1,11.0,10.0,Chelsea,pupper,2016,9,7,Wednesday,https://t.co/nBJ5RE4yHb,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,Norwegian Elkhound,0.372202,True,Chesapeake Bay Retriever,0.1371869999999999,True,Malamute,0.0714361999999999,True,24553,7126
773308824254029826,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to,https://twitter.com/dog_rates/status/773308824254029826/photo/1,12.0,10.0,Bungalo,Unknown,2016,9,6,Tuesday,https://t.co/0Fcft7jl4N,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,Shopping Cart,0.572349,False,Labrador Retriever,0.1514059999999999,True,Shopping Basket,0.107102,False,25846,8640
773247561583001600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af,https://twitter.com/dog_rates/status/773247561583001600/photo/1,10.0,10.0,Chip,Unknown,2016,9,6,Tuesday,https://t.co/hG5WYT9ECn,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,Seat Belt,0.713588,False,Miniature Pinscher,0.0833687999999999,True,Brabancon Griffon,0.0756961,True,10414,3699
773191612633579521,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment,"https://twitter.com/dog_rates/status/773191612633579521/photo/1,https://twitter.com/dog_rates/status/773191612633579521/photo/1",12.0,10.0,Grey,Unknown,2016,9,6,Tuesday,https://t.co/9HEVPJEioD,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,Blenheim Spaniel,0.427766,True,Shih-Tzu,0.219256,True,Welsh Springer Spaniel,0.144614,True,11117,4736
772877495989305348,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",You need to watch these two doggos argue through a cat door. Both 11/10,https://twitter.com/dog_rates/status/772877495989305348/video/1,11.0,10.0,Unknown,doggo,2016,9,5,Monday,https://t.co/qEP31epKEV,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,Tabby,0.218303,False,Norwegian Elkhound,0.138523,True,Wombat,0.0742172,False,9555,4501
772826264096874500,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10",https://twitter.com/dog_rates/status/772826264096874500/photo/1,11.0,10.0,Roosevelt,Unknown,2016,9,5,Monday,https://t.co/7CQkn3gHOQ,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,Basset,0.915351,True,Walker Hound,0.0724159,True,Beagle,0.00822894,True,8842,2669
772581559778025472,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10,"https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1",10.0,10.0,Unknown,Unknown,2016,9,4,Sunday,https://t.co/8lpAGaZRFn,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,Newfoundland,0.574345,True,Border Collie,0.128352,True,Saint Bernard,0.0594755,True,7192,1968
772193107915964416,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10,https://twitter.com/dog_rates/status/772193107915964416/photo/1,12.0,10.0,Willem,pupper,2016,9,3,Saturday,https://t.co/Dp0s7MRIHK,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,Pembroke,0.3679449999999999,True,Chihuahua,0.2235219999999999,True,Pekinese,0.164871,True,6665,1612
